source_language,age,gender,experience_years,monthly_salary_eur,annual_income_eur,income_change_pct,company,company_type,company_type_en,role,role_en,role_group,education,education_en,education_level,office_city,location_category,office_time_percent,salary_competitive
fi,46_50,male,27.0,7250.0,96000.0,3.0,,konsulttitalossa,consulting,senior fullstack developer,senior fullstack developer,senior_developer,ylioppilas,high school (ylioppilas),secondary_or_less,"pk-seutu (helsinki, espoo, vantaa)",capital_region,80.0,true
fi,31_35,male,11.0,5100.0,65200.0,2.0,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,site reliability engineer,site reliability engineer,devops_infrastructure,tietotekniikan kandidaatti,bsc (computer science),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,10.0,true
fi,36_40,male,12.0,5850.0,105000.0,0.0,,konsulttitalossa,consulting,fullstack developer,fullstack developer,software_developer_engineer,ylioppilas,high school (ylioppilas),secondary_or_less,"pk-seutu (helsinki, espoo, vantaa)",capital_region,5.0,true
fi,41_45,male,15.0,6800.0,81600.0,,,"tuotetalossa, jonka core-bisnes on softa",product_company,lead,lead,other,di,msc (engineering),master,tampere,rest_of_finland,30.0,true
fi,41_45,female,9.0,4730.0,61500.0,0.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,"software developer, fullstack clojure/script","software developer, fullstack clojure/script",software_developer_engineer,it-tradenomi,bachelor's it (amk),bachelor,helsinki & tampere,capital_region,20.0,true
fi,41_45,male,14.0,6660.0,83250.0,-5.0,pieni tuotetalo,"tuotetalossa, jonka core-bisnes on softa",product_company,technical project manager,technical project manager,management_leadership,,,unknown,"pk-seutu (helsinki, espoo, vantaa)",capital_region,50.0,true
fi,31_35,male,13.0,7200.0,90000.0,0.0,compile oy,konsulttitalossa,consulting,software specialist,software specialist,software_developer_engineer,fm (tietojenkäsittelytiede),msc (computer science),master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,15.0,50/50
fi,36_40,male,15.0,4300.0,,0.0,exove,konsulttitalossa,consulting,senior developer,senior developer,senior_developer,insinööri (amk),bachelor's engineering (amk),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,1.0,false
fi,46_50,female,5.0,3923.0,41680.0,3.0,futurice oy,konsulttitalossa,consulting,software developer,software developer,software_developer_engineer,ytt,phd (social sciences),phd,tampere,rest_of_finland,10.0,false
fi,26_30,male,4.0,4523.0,59500.0,8.5,knowit,konsulttitalossa,consulting,test automation engineer,test automation engineer,software_developer_engineer,tekniikan maisteritutkinto,msc (technology),master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,90.0,50/50
fi,31_35,male,5.0,4550.0,59000.0,6.0,solita,konsulttitalossa,consulting,data engineer,data engineer,data_ml_analytics,diplomi-insinööri,msc (engineering),master,jyväskylä,rest_of_finland,75.0,true
fi,41_45,male,20.0,7400.0,100000.0,1.0,sok,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,payment backend developer,payment backend developer,software_developer_engineer,luonnontieteiden kandidaatti,bsc (natural sciences),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,80.0,true
fi,36_40,male,14.0,4950.0,63000.0,10.0,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,senior software developer,senior software developer,senior_developer,amk software developer,bachelor's (amk),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,40.0,50/50
fi,36_40,male,11.0,6400.0,80000.0,3.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,senior ml engineer,senior ml engineer,senior_developer,tietojenkäsittelytiede,computer science (unspecified),other,"pk-seutu (helsinki, espoo, vantaa)",capital_region,5.0,true
fi,36_40,male,11.0,7600.0,97000.0,0.0,compile oy,konsulttitalossa,consulting,software architect,software architect,architect,ylioppilas,high school (ylioppilas),secondary_or_less,"pk-seutu (helsinki, espoo, vantaa)",capital_region,0.0,true
fi,26_30,male,6.0,4193.0,52412.0,4.39,gofore,konsulttitalossa,consulting,lead developer,lead developer,lead_developer,"luonnontieteiden kandidaatti, tietojenkäsittelytiede (tietotekniikka)",bachelor's degree,bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,90.0,false
fi,41_45,male,19.0,7250.0,91000.0,0.0,,konsulttitalossa,consulting,full stack developer,full stack developer,software_developer_engineer,ammattikorkeakoulu,bachelor's (amk),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,20.0,true
fi,31_35,male,15.0,8000.0,96000.0,0.0,-,konsulttitalossa,consulting,tunkkaaja,developer,software_developer_engineer,amk insinööri,bachelor's engineering (amk),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,0.0,true
fi,31_35,male,8.0,7200.0,88000.0,0.0,mavericks,konsulttitalossa,consulting,lead developer - fullstack,lead developer - fullstack,lead_developer,tkt maisteri,master's degree,master,turku,rest_of_finland,0.0,true
fi,31_35,male,3.0,3855.0,,3.0,huld oy,konsulttitalossa,consulting,mobile developer,mobile developer,software_developer_engineer,tieto- ja viestintätekniikan insinööri,tieto- ja viestintätekniikan insinööri,bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,20.0,false
fi,26_30,male,3.0,5500.0,70000.0,0.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,software engineer,software engineer,software_developer_engineer,tietojenkäsittelytieteen kandidaatti,bsc (computer science),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,0.0,true
fi,31_35,male,13.0,6300.0,4000.0,4.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,technical product manager,technical product manager,management_leadership,"diplomi-insinööri, tuotantotalous",msc (engineering),master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,60.0,true
fi,36_40,male,15.0,6500.0,7000.0,0.0,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,cloud architect,cloud architect,devops_infrastructure,diplomi-insinööri,msc (engineering),master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,10.0,true
fi,31_35,male,11.0,6570.0,82125.0,0.0,crowd collective,konsulttitalossa,consulting,full stack developer,full stack developer,software_developer_engineer,diplomi-insinööri,msc (engineering),master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,20.0,true
fi,36_40,male,11.0,10000.0,125000.0,6.0,mirantis,"tuotetalossa, jonka core-bisnes on softa",product_company,engineering manager,engineering manager,management_leadership,kandi,bachelor's degree,bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,1.0,true
fi,36_40,male,15.0,9411.0,,7.5,upcloud,"tuotetalossa, jonka core-bisnes on softa",product_company,iaas r&d architect,iaas r&d architect,architect,insinööri (amk),bachelor's engineering (amk),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,0.1,true
fi,31_35,female,6.0,5200.0,62000.0,0.0,,konsulttitalossa,consulting,dynamics senior consultant,dynamics senior consultant,software_developer_engineer,tradenomi amk,bachelor's business (amk),bachelor,tampere,rest_of_finland,5.0,true
fi,41_45,male,20.0,9700.0,,0.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,solutions architect,solutions architect,architect,"ylempi korkeakoulututkinto, tietojenkäsittelytiede","ylempi korkeakoulututkinto, tietojenkäsittelytiede",master,oulu,rest_of_finland,0.0,true
fi,41_45,male,20.0,8400.0,110000.0,0.0,,konsulttitalossa,consulting,"senior software engineer, fullstack-kehittäjä (angular/java)","senior software engineer, fullstack-kehittäjä (angular/java)",senior_developer,luonnontieteiden kandidaatti,bsc (natural sciences),bachelor,tampere,rest_of_finland,10.0,true
fi,31_35,male,10.0,8000.0,104000.0,10.0,,konsulttitalossa,consulting,lead ai engineer,lead ai engineer,lead_developer,tohtori,phd,phd,"pk-seutu (helsinki, espoo, vantaa)",capital_region,10.0,true
fi,26_30,male,5.75,5460.0,73000.0,3.0,,konsulttitalossa,consulting,full stack software developer,full stack software developer,software_developer_engineer,tietojenkäsittelytieteen kandidaatti,bsc (computer science),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,100.0,false
fi,36_40,female,7.0,5800.0,500.0,0.0,,konsulttitalossa,consulting,johtaja,johtaja,management_leadership,filosofian ylioppilas,high school,secondary_or_less,turku,rest_of_finland,80.0,false
fi,31_35,male,9.0,4700.0,62400.0,2.0,vincit,konsulttitalossa,consulting,fullstack developer w/ frontend focus (eli react-koodari),fullstack developer w/ frontend focus (eli react-koodari),software_developer_engineer,fm,msc (science),master,tampere,rest_of_finland,0.0,false
fi,,male,3.0,4050.0,70000.0,3.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,software engineer,software engineer,software_developer_engineer,tkt kandi,bsc (computer science),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,0.0,true
fi,41_45,male,21.0,5930.0,71800.0,7.0,61n,konsulttitalossa,consulting,senior software engineer,senior software engineer,senior_developer,di,msc (engineering),master,tampere,rest_of_finland,100.0,true
fi,36_40,female,15.0,6500.0,78000.0,0.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,"fullstack developer (angular web, flutter mobile, nodejs backend)","fullstack developer (angular web, flutter mobile, nodejs backend)",software_developer_engineer,"diplomi-insinööri, tietotekniikka",msc (engineering),master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,40.0,true
fi,31_35,male,4.0,6070.0,76000.0,29.0,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,tech lead,tech lead,lead_developer,lukio,high school,secondary_or_less,"pk-seutu (helsinki, espoo, vantaa)",capital_region,1.0,true
fi,26_30,male,10.0,4500.0,56000.0,7.14,,konsulttitalossa,consulting,"senior developer, complex solutions & integrations","senior developer, complex solutions & integrations",senior_developer,mediaassistentti,mediaassistentti,master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,5.0,true
fi,26_30,male,5.0,5600.0,71000.0,32.0,vincit,konsulttitalossa,consulting,cloud developer,cloud developer,devops_infrastructure,di,msc (engineering),master,tampere,rest_of_finland,5.0,true
fi,26_30,male,6.0,6300.0,78750.0,-14.5,arado,konsulttitalossa,consulting,full-stack developer,full-stack developer,software_developer_engineer,"di, ohjelmistotekniikka, turun yliopisto","di, ohjelmistotekniikka, turun yliopisto",master,turku,rest_of_finland,50.0,true
fi,36_40,,10.0,5700.0,71800.0,2.5,,julkinen tai kolmas sektori,public_sector,tietoturva-asiantuntija,security specialist,software_developer_engineer,kauppatieteiden maisteri,msc (business),master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,95.0,true
fi,26_30,male,4.0,5700.0,72000.0,14.0,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,software developer,software developer,software_developer_engineer,amk,bachelor's (amk),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,0.0,true
fi,46_50,male,20.0,6830.0,100000.0,8.0,kone,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,senior cloud engineer,senior cloud engineer,senior_developer,"diplomi-insinööri, tietoliikennetekniikka",msc (engineering),master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,10.0,true
fi,31_35,male,10.0,4970.0,62250.0,9.5,vincit,konsulttitalossa,consulting,full stack developer,full stack developer,software_developer_engineer,datanomi,vocational it diploma,master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,10.0,false
fi,31_35,male,10.0,6000.0,75000.0,4.0,polar squad oy,konsulttitalossa,consulting,devops consultant,devops consultant,devops_infrastructure,amk,bachelor's (amk),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,10.0,true
fi,26_30,male,5.0,4700.0,,0.0,,konsulttitalossa,consulting,full stack developer,full stack developer,software_developer_engineer,tietojenkäsittelytieteen maisteri,msc (computer science),master,tampere,rest_of_finland,0.0,true
fi,36_40,male,7.0,6365.0,79500.0,2.5,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,full stack software engineer,full stack software engineer,software_developer_engineer,,,unknown,"pk-seutu (helsinki, espoo, vantaa)",capital_region,30.0,true
fi,31_35,male,2.0,3800.0,48000.0,20.0,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,software developer,software developer,software_developer_engineer,it-tradenomi,bachelor's it (amk),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,5.0,false
fi,26_30,male,7.0,5300.0,63600.0,13.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,software developer,software developer,software_developer_engineer,ammattikoulu,vocational school,vocational,turku,rest_of_finland,95.0,true
fi,36_40,male,13.0,6260.0,80000.0,1.0,,konsulttitalossa,consulting,senior fullstack consultant,senior fullstack consultant,software_developer_engineer,tietotekniikan diplomi-insinööri,msc (engineering),master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,20.0,true
fi,46_50,male,26.0,7400.0,93000.0,,,konsulttitalossa,consulting,pilviarkkitehti,cloud architect,devops_infrastructure,tradenomi,bachelor's business (amk),bachelor,tampere,rest_of_finland,30.0,true
fi,36_40,male,4.0,4200.0,50400.0,0.0,,konsulttitalossa,consulting,ux designer,ux designer,design_ux,lukio,high school,secondary_or_less,turku,rest_of_finland,95.0,false
fi,26_30,male,9.0,5800.0,70000.0,3.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,software engineer,software engineer,software_developer_engineer,msc,msc,master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,40.0,true
fi,26_30,male,2.8,3751.0,47000.0,1.4,solita,konsulttitalossa,consulting,software designer,software designer,design_ux,ylempi korkeakoulututkinto,master's degree,master,turku,rest_of_finland,20.0,false
fi,41_45,,6.0,4770.0,60000.0,1.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,scrum master,scrum master,product_project,tkt kandi,bsc (computer science),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,40.0,false
fi,36_40,male,13.0,4950.0,,,,digitoimisto,agency,lead developer,lead developer,lead_developer,it-tradenomi,bachelor's it (amk),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,10.0,false
fi,41_45,male,14.0,7800.0,100000.0,3.0,,konsulttitalossa,consulting,backend developer,backend developer,software_developer_engineer,maisteri,master's degree,master,tampere,rest_of_finland,0.0,true
fi,26_30,male,5.0,5500.0,69000.0,10.0,,konsulttitalossa,consulting,data engineer,data engineer,data_ml_analytics,yliopisto,university (unspecified),other,"pk-seutu (helsinki, espoo, vantaa)",capital_region,75.0,true
fi,31_35,other,12.0,5700.0,90000.0,0.0,metacore games,"tuotetalossa, jonka core-bisnes on softa",product_company,platform engineer,platform engineer,devops_infrastructure,amk,bachelor's (amk),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,15.0,50/50
fi,36_40,male,15.0,5000.0,62500.0,-5.0,,konsulttitalossa,consulting,backend developer,backend developer,software_developer_engineer,,,unknown,tampere,rest_of_finland,0.0,false
fi,26_30,male,9.0,5428.0,69000.0,5.0,yleisradio,julkinen tai kolmas sektori,public_sector,developer,developer,software_developer_engineer,tietotekniikan di,tietotekniikan di,master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,35.0,true
fi,31_35,,11.0,5450.0,68125.0,3.0,,konsulttitalossa,consulting,senior ux/product designer,senior ux/product designer,design_ux,,,unknown,"pk-seutu (helsinki, espoo, vantaa)",capital_region,50.0,50/50
fi,36_40,male,7.0,5500.0,68750.0,0.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,fullstack,fullstack,software_developer_engineer,amk-insinööri,bachelor's engineering (amk),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,0.0,true
fi,31_35,male,8.0,6300.0,78750.0,37.0,tietoevry,,,senior azure engineer,senior azure engineer,senior_developer,amis + keskeytetty amk,bachelor's (amk),bachelor,turku,rest_of_finland,10.0,true
fi,36_40,female,14.0,5900.0,70800.0,14.0,,konsulttitalossa,consulting,,,other,datanomi,vocational it diploma,master,tampere,rest_of_finland,20.0,true
fi,31_35,male,15.0,7200.0,100000.0,3.0,,konsulttitalossa,consulting,azure architect,azure architect,architect,insinööri-amk,bachelor's engineering (amk),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,20.0,true
fi,31_35,male,7.0,4800.0,60600.0,1.0,gofore,konsulttitalossa,consulting,embedded software developer,embedded software developer,software_developer_engineer,ylempi korkeakoulututkinto,master's degree,master,jyväskylä,rest_of_finland,100.0,true
fi,31_35,male,7.0,5500.0,71600.0,2.5,,konsulttitalossa,consulting,senior fullstack developer,senior fullstack developer,senior_developer,"insinööri (amk), tietotekniikka",bachelor's engineering (amk),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,5.0,true
fi,31_35,female,8.0,3900.0,46800.0,0.0,redandblue,"tuotetalossa, jonka core-bisnes on softa",product_company,web developer,web developer,software_developer_engineer,lukio,high school,secondary_or_less,"pk-seutu (helsinki, espoo, vantaa)",capital_region,3.0,true
fi,31_35,male,7.0,4750.0,57000.0,13.0,,konsulttitalossa,consulting,azure cloud specialist,azure cloud specialist,devops_infrastructure,amk insinööri,bachelor's engineering (amk),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,5.0,true
fi,36_40,male,15.0,6753.0,89500.0,0.0,,konsulttitalossa,consulting,data architect,data architect,data_ml_analytics,ammattikorkeakoulu,bachelor's (amk),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,95.0,true
fi,41_45,male,3.0,4600.0,60000.0,1.0,,konsulttitalossa,consulting,aws cloud engineer,aws cloud engineer,devops_infrastructure,"di (ei it), tietojenkäsittelytieteen opintoja noin 100op","di (ei it), tietojenkäsittelytieteen opintoja noin 100op",master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,20.0,true
fi,31_35,male,10.0,5800.0,69600.0,5.0,,konsulttitalossa,consulting,senior software developer,senior software developer,senior_developer,insinööri (amk),bachelor's engineering (amk),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,100.0,true
fi,31_35,,,6200.0,100000.0,38.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,,,other,di,msc (engineering),master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,90.0,true
fi,36_40,male,15.0,6500.0,81250.0,5.0,,konsulttitalossa,consulting,lead architect,lead architect,architect,ylioppilas,high school (ylioppilas),secondary_or_less,tampere,rest_of_finland,0.0,true
fi,55_plus,male,32.0,6142.0,6142.0,2.3,,julkinen tai kolmas sektori,public_sector,backend developer,backend developer,software_developer_engineer,korkeampi korkeakoulututkinto,korkeampi korkeakoulututkinto,other,tampere,rest_of_finland,10.0,true
fi,36_40,male,15.0,6400.0,85000.0,-10.0,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,arkkitehti,arkkitehti,other,ylempi,ylempi,master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,20.0,true
fi,46_50,male,30.0,7500.0,94000.0,2.5,,"tuotetalossa, jonka core-bisnes on softa",product_company,cxo,cxo,other,di,msc (engineering),master,tampere,rest_of_finland,10.0,false
fi,36_40,male,15.0,9000.0,115000.0,-8.0,compile oy,konsulttitalossa,consulting,software architect,software architect,architect,ylempi korkeakoulututkinto,master's degree,master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,1.0,true
fi,36_40,male,13.5,5160.0,64500.0,4.5,elisa industriq finland(entinen leanware),"tuotetalossa, jonka core-bisnes on softa",product_company,"fullstack developer, c#, angular","fullstack developer, c#, angular",software_developer_engineer,automaatiotekniikan diplomi-insinööri,msc (engineering),master,tampere,rest_of_finland,1.0,true
fi,31_35,male,,6500.0,78000.0,13.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,senior fullstack engineer,senior fullstack engineer,senior_developer,lukio,high school,secondary_or_less,"pk-seutu (helsinki, espoo, vantaa)",capital_region,5.0,true
fi,31_35,male,11.0,5500.0,,10.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,"team lead, customer success & projecting","team lead, customer success & projecting",product_project,ammattikoulu,vocational school,vocational,"pk-seutu (helsinki, espoo, vantaa)",capital_region,80.0,true
fi,36_40,male,18.0,7330.0,104000.0,2.0,liikennevirta oy,"tuotetalossa, jonka core-bisnes on softa",product_company,infrastructure engineer,infrastructure engineer,devops_infrastructure,insinööri,insinööri,bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,0.0,true
fi,26_30,male,4.0,5100.0,,7.0,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,senior full-stack software developer,senior full-stack software developer,senior_developer,amk,bachelor's (amk),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,80.0,true
fi,36_40,other,15.0,6103.98,76300.0,3.0,solita,henkilöstövuokraus (aka konsulttitalo),consulting,koodaava arkkitehti,koodaava arkkitehti,other,it-tradenomi,bachelor's it (amk),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,15.0,true
fi,41_45,,19.0,6600.0,,0.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,cto,cto,management_leadership,ylempi korkeakoulututkinto,master's degree,master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,20.0,50/50
fi,26_30,male,8.0,6000.0,75000.0,3.0,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,senior software engineer,senior software engineer,senior_developer,,,unknown,tampere,rest_of_finland,80.0,true
fi,31_35,male,9.0,5400.0,70000.0,5.0,polar squad,konsulttitalossa,consulting,cloud and devops engineer,cloud and devops engineer,devops_infrastructure,"filosofian maisteri, tietojenkäsittelytieteet",master's degree,master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,60.0,true
fi,41_45,male,20.0,5500.0,,-40.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,software engineer,software engineer,software_developer_engineer,di,msc (engineering),master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,100.0,false
fi,26_30,male,7.0,5800.0,76000.0,16.0,,konsulttitalossa,consulting,software architect,software architect,architect,tietotekniikan insinööri (amk),bachelor's engineering (amk),bachelor,turku,rest_of_finland,50.0,true
fi,46_50,male,22.0,6400.0,75000.0,0.0,veikkaus,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,lead developer,lead developer,lead_developer,tradenomi,bachelor's business (amk),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,75.0,50/50
fi,21_25,,8.0,4350.0,52200.0,0.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,full-stack developer,full-stack developer,software_developer_engineer,amis,amis,other,"pk-seutu (helsinki, espoo, vantaa)",capital_region,60.0,50/50
fi,46_50,male,25.0,4000.0,49000.0,0.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,cto & full stack developer,cto & full stack developer,management_leadership,di,msc (engineering),master,vaasa,rest_of_finland,90.0,false
fi,26_30,male,3.0,4300.0,53000.0,10.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,software engineer,software engineer,software_developer_engineer,"amk-insinööri, maisteri-opiskelija",bachelor's engineering (amk),bachelor,tampere,rest_of_finland,40.0,true
fi,41_45,male,23.0,6100.0,80000.0,-15.0,,konsulttitalossa,consulting,senior mobile developer,senior mobile developer,senior_developer,lukio,high school,secondary_or_less,"pk-seutu (helsinki, espoo, vantaa)",capital_region,40.0,50/50
fi,36_40,male,8.0,7100.0,92000.0,0.0,,konsulttitalossa,consulting,backend / devops,backend / devops,devops_infrastructure,tkt kandi ikuisesti kesken,tkt kandi ikuisesti kesken,master,turku,rest_of_finland,0.0,true
fi,41_45,male,18.0,6079.0,81000.0,12.0,futurice,konsulttitalossa,consulting,lead developer,lead developer,lead_developer,"filosofian maisteri, tietojenkäsittelytiede",master's degree,master,tampere,rest_of_finland,15.0,true
fi,36_40,other,10.0,6500.0,83000.0,,compile oy,konsulttitalossa,consulting,backend developer,backend developer,software_developer_engineer,amk,bachelor's (amk),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,20.0,true
fi,31_35,female,5.5,4500.0,58000.0,12.0,,konsulttitalossa,consulting,frontend/fullstack developer,frontend/fullstack developer,software_developer_engineer,"fm, matematiikka","fm, matematiikka",master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,80.0,false
fi,31_35,male,14.0,5800.0,73000.0,3.5,,konsulttitalossa,consulting,senior data developer,senior data developer,senior_developer,diplomi-insinööri,msc (engineering),master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,20.0,false
fi,26_30,female,4.0,5000.0,60000.0,4.0,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,software developer,software developer,software_developer_engineer,tietotekniikan di,tietotekniikan di,master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,20.0,true
fi,31_35,male,8.0,4500.0,56000.0,-20.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,full-stack developer,full-stack developer,software_developer_engineer,tekniikan ylioppilas,high school,secondary_or_less,"pk-seutu (helsinki, espoo, vantaa)",capital_region,90.0,false
fi,31_35,male,11.0,6000.0,78000.0,0.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,senior software engineer,senior software engineer,senior_developer,di,msc (engineering),master,turku,rest_of_finland,60.0,false
fi,26_30,male,4.5,4000.0,50000.0,12.7,,konsulttitalossa,consulting,full stack developer,full stack developer,software_developer_engineer,tieto- ja viestintätekniikan insinööri,tieto- ja viestintätekniikan insinööri,bachelor,turku,rest_of_finland,75.0,true
fi,36_40,male,15.0,9700.0,116000.0,0.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,full stack developer,full stack developer,software_developer_engineer,di,msc (engineering),master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,30.0,true
fi,26_30,female,5.0,3500.0,43000.0,1.5,,konsulttitalossa,consulting,software engineer,software engineer,software_developer_engineer,diplomi-insinööri,msc (engineering),master,turku,rest_of_finland,50.0,false
fi,36_40,male,10.0,5900.0,70800.0,3.5,mehiläinen,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,senior frontend developer,senior frontend developer,senior_developer,,,unknown,tampere,rest_of_finland,40.0,false
fi,36_40,female,4.0,3900.0,51000.0,10.0,,konsulttitalossa,consulting,full stack developer,full stack developer,software_developer_engineer,ammattikorkeakoulu,bachelor's (amk),bachelor,tampere,rest_of_finland,5.0,true
fi,55_plus,male,30.0,8100.0,102000.0,0.0,,konsulttitalossa,consulting,koodaava arkkitehti pilviprojekteissa,koodaava arkkitehti pilviprojekteissa,other,di,msc (engineering),master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,2.0,true
fi,31_35,male,6.0,7500.0,90000.0,60.0,sleek,konsulttitalossa,consulting,senior software developer / technical project manager,senior software developer / technical project manager,management_leadership,amk,bachelor's (amk),bachelor,tampere,rest_of_finland,0.0,true
fi,31_35,male,9.0,4500.0,56250.0,3.0,onebyte oy,"tuotetalossa, jonka core-bisnes on softa",product_company,fullstack developer,fullstack developer,software_developer_engineer,diplomi-insinööri,msc (engineering),master,tampere,rest_of_finland,100.0,50/50
fi,21_25,male,2.0,3500.0,40000.0,20.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,fullstack developer,fullstack developer,software_developer_engineer,ammattikoulu,vocational school,vocational,tampere,rest_of_finland,15.0,false
fi,36_40,,15.0,5000.0,60000.0,0.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,software developer,software developer,software_developer_engineer,,,unknown,tampere,rest_of_finland,0.0,false
fi,26_30,male,3.0,4300.0,52000.0,10.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,full stack developer,full stack developer,software_developer_engineer,filosofian maisteri (kieliteknologia),master's degree,master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,30.0,false
